year,title,authors_short,all_authors,journal,doi,openalex_id
2021,Characterization of Structural Hemoglobin Variants by Top-Down Mass Spectrometry and R Programming Tools for Rapid Identification,"Yuan Lin, Archana M. Agarwal, Alan G. Marshall et al. (n=4)",Yuan Lin; Archana M. Agarwal; Alan G. Marshall; Lissa C. Anderson,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.1c00291,https://openalex.org/W4200332698
2021,Capillary Zone Electrophoresis-Electron-Capture Collision-Induced Dissociation on a Quadrupole Time-of-Flight Mass Spectrometer for Top-Down Characterization of Intact Proteins,"Xiaojing Shen, Tian Xu, Blake Hakkila et al. (n=8)",Xiaojing Shen; Tian Xu; Blake Hakkila; M.G. Hare; Qianjie Wang; Qianyi Wang; Joseph S. Beckman; Liangliang Sun,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.0c00484,https://openalex.org/W3138203491
2021,Sequential Ion–Ion Reactions for Enhanced Gas-Phase Sequencing of Large Intact Proteins in a Tribrid Orbitrap Mass Spectrometer,"Jake Kline, Christopher Mullen, Kenneth R. Durbin et al. (n=7)",Jake Kline; Christopher Mullen; Kenneth R. Durbin; Ryan Oates; Romain Huguet; John E. P. Syka; Luca Fornelli,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.1c00062,https://openalex.org/W3159256190
2021,Characterization of Protein Glycoforms at Intact Level by Orbitrap Mass Spectrometry,"Dan Bach Kristensen, Trine Meiborg Sloth, Martin Ørgaard et al. (n=4)",Dan Bach Kristensen; Trine Meiborg Sloth; Martin Ørgaard; Pernille Foged Jensen,Methods in molecular biology,https://doi.org/10.1007/978-1-0716-1241-5_2,https://openalex.org/W3159528345
2021,Quantifying Positional Isomers (QPI) by Top-Down Mass Spectrometry,"Andrea M. Brunner, Philip Lössl, Paul P. Geurink et al. (n=8)",Andrea M. Brunner; Philip Lössl; Paul P. Geurink; Huib Ovaa; Pascal Albanese; Maarten Altelaar; Albert J. R. Heck; Richard A. Scheltema,Molecular & Cellular Proteomics,https://doi.org/10.1016/j.mcpro.2021.100070,https://openalex.org/W3134091308
2021,Influence of protein ion charge state on 213 nm top-down UVPD,"Simon Becher, Hui‐Xin Wang, Michael G. Leeming et al. (n=5)",Simon Becher; Hui‐Xin Wang; Michael G. Leeming; William A. Donald; Sven Heiles,The Analyst,https://doi.org/10.1039/d1an00571e,https://openalex.org/W3161949460
2021,Development of an Online LC‐MS/MS Method for the Investigation of Enzyme Kinetics Using Trypsinization of Apomyoglobin Protein as a Model System,"David A. Barnett, EmmaRae L. Murphy, Andrew P. Joy et al. (n=4)",David A. Barnett; EmmaRae L. Murphy; Andrew P. Joy; Rodney J. Ouellette,The FASEB Journal,https://doi.org/10.1096/fasebj.2021.35.s1.00279,https://openalex.org/W3172508745
2021,Development of new analytical methods for the analysis at the intact level of glycoforms of hCG and other gonadotropins by nano liquid chromatography hyphenated to high resolution mass spectrometry,Amira Al Matari,Amira Al Matari,theses.fr (ABES),,https://openalex.org/W3175417032
2021,Régulation et conséquences fonctionnelles de la SUMOylation à la synapse,Marie Pronot,Marie Pronot,theses.fr (ABES),,https://openalex.org/W4392150075
2022,Editor's evaluation: Phosphoproteomic mapping reveals distinct signaling actions and activation of muscle protein synthesis by Isthmin-1,Christopher Cardozo,Christopher Cardozo,,https://doi.org/10.7554/elife.80014.sa0,https://openalex.org/W4312777282
2022,Decision letter: Phosphoproteomic mapping reveals distinct signaling actions and activation of muscle protein synthesis by Isthmin-1,"Christopher Cardozo, Zachary Graham",Christopher Cardozo; Zachary Graham,,https://doi.org/10.7554/elife.80014.sa1,https://openalex.org/W4312800260
2022,High Resolution Intact Proteoform Mass Spectrometry Imaging using UHMR HF Orbitrap v1,Kevin Zemaitis,Kevin Zemaitis,,https://doi.org/10.17504/protocols.io.4r3l2onz4v1y/v1,https://openalex.org/W4291781598
2022,Overall protocol for 2D intact proteoform mapping by MALDI imaging v1,Kevin Zemaitis,Kevin Zemaitis,,https://doi.org/10.17504/protocols.io.q26g74qn8gwz/v1,https://openalex.org/W4294307467
2022,Pre-Extraction and Matrix Application via a HTX M5 Sprayer for Intact Proteoform MALDI Imaging v1,Kevin Zemaitis,Kevin Zemaitis,,https://doi.org/10.17504/protocols.io.rm7vzy4e4lx1/v1,https://openalex.org/W4291782828
2022,Enhanced Spatial Mapping of Histone Proteoforms in Human Kidney Through MALDI-MSI by High-Field UHMR-Orbitrap Detection,"Kevin Zemaitis, Dušan Veličković, William Kew et al. (n=12)",Kevin Zemaitis; Dušan Veličković; William Kew; Kyle L. Fort; Maria Reinhardt-Szyba; Annapurna Pamreddy; Yanli Ding; Dharam Kaushik; Kumar Sharma; Alexander Makarov; Mowei Zhou; Ljiljana Paša‐Tolić,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.2c01034,https://openalex.org/W4294805279
2022,Ion–Ion Charge Reduction Addresses Multiple Challenges Common to Denaturing Intact Mass Analysis,"Aaron O. Bailey, Romain Huguet, Christopher Mullen et al. (n=5)",Aaron O. Bailey; Romain Huguet; Christopher Mullen; John E. P. Syka; William K. Russell,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.1c04973,https://openalex.org/W4213362393
2022,Deep Coverage and Quantification of the Bone Proteome Provides Enhanced Opportunities for New Discoveries in Skeletal Biology and Disease,"Jacob Rose, Charles A. Schurman, Christina D. King et al. (n=9)",Jacob Rose; Charles A. Schurman; Christina D. King; Joanna Bons; Jordan B. Burton; Sandip Kumar Patel; Amy O’Broin; Tamara Alliston; Birgit Schilling,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2022.11.20.517228,https://openalex.org/W4309545860
2022,A multi-parameter optimization in middle-down analysis of monoclonal antibodies by LC-MS/MS,"Jonathan Dhenin, Mathieu Dupré, Karen Druart et al. (n=6)",Jonathan Dhenin; Mathieu Dupré; Karen Druart; Alain Krick; Christine Mauriac; Julia Chamot‐Rooke,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2022.12.08.518878,https://openalex.org/W4311923482
2022,Single Cell Proteomics Using a Trapped Ion Mobility Time-of-Flight Mass Spectrometer Provides Insight into the Post-translational Modification Landscape of Individual Human Cells,"Benjamin C. Orsburn, Yuting Yuan, Namandjé N. Bumpus",Benjamin C. Orsburn; Yuting Yuan; Namandjé N. Bumpus,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2022.02.12.480144,https://openalex.org/W4212965233
2022,Accurate Identification of Hemoglobin Variants By Top-Down Protein Analysis Using Capillary Electrophoresis-High-Resolution Mass Spectrometry,"Ruben Yiqi Luo, Carolyn V Wong, James Qiangwei Xia et al. (n=6)",Ruben Yiqi Luo; Carolyn V Wong; James Qiangwei Xia; Bert Glader; Run‐Zhang Shi; James L. Zehnder,Blood,https://doi.org/10.1182/blood-2022-170457,https://openalex.org/W4310125685
2022,"Abstract 2039: Confident analyses of proteins in FFPE tissue: Robust, reliable, reproducible sample preparation enables LC-MS based proteomics assays","Tom O'Hare, Eugenio Daviso, Debadeep Bhattacharyya et al. (n=4)",Tom O'Hare; Eugenio Daviso; Debadeep Bhattacharyya; Sameer Vasantgadkar,Cancer Research,https://doi.org/10.1158/1538-7445.am2022-2039,https://openalex.org/W4282980937
2022,A nanopore distance away from next-generation protein sequencing,Judith Nicholson,Judith Nicholson,Chem,https://doi.org/10.1016/j.chempr.2021.12.007,https://openalex.org/W4205892951
2022,Enhanced Spatial Mapping of Histone Proteoforms in Human Kidney Through MALDI-MSI by High-Field UHMR Orbitrap Detection,"Kevin Zemaitis, Dušan Veličković, William Kew et al. (n=12)",Kevin Zemaitis; Dušan Veličković; William Kew; Kyle L. Fort; Maria Reinhardt-Szyba; Annapurna Pamreddy; Yanli Ding; Dharam Kaushik; Kumar Sharma; Alexander Makarov; Mowei Zhou; Ljiljana Paša‐Tolić,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-mq46m-v2,https://openalex.org/W4281715394
2022,Enhanced Spatial Mapping of Histone Proteoforms in Human Kidney Through MALDI-MSI by High-Field UHMR Orbitrap Detection,"Kevin Zemaitis, Dušan Veličković, William Kew et al. (n=12)",Kevin Zemaitis; Dušan Veličković; William Kew; Kyle L. Fort; Maria Reinhardt-Szyba; Annapurna Pamreddy; Yanli Ding; Dharam Kaushik; Kumar Sharma; Alexander Makarov; Mowei Zhou; Ljiljana Paša‐Tolić,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-mq46m,https://openalex.org/W4214905171
2022,193 nm ultraviolet photodissociation for the characterization of singly charged proteoforms generated by MALDI,"Kevin Zemaitis, Mowei Zhou, William Kew et al. (n=4)",Kevin Zemaitis; Mowei Zhou; William Kew; Ljiljana Paša‐Tolić,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-rctz4,https://openalex.org/W4311378021
2022,"Comparing Top-Down Proteoform Identification: Deconvolution, PrSM Overlap, and PTM Detection","David L. Tabb, Kyowon Jeong, Karen Druart et al. (n=9)",David L. Tabb; Kyowon Jeong; Karen Druart; Megan Gant; Kyle A. Brown; Carrie Nicora; Mowei Zhou; The Milk Microbiome and Metabolome; Julia Chamot‐Rooke,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-25pgl,https://openalex.org/W4312106966
2022,Glycoproteomics of a single protein: revealing hundreds of thousands of Myozyme® glycoforms by hybrid HPLC-MS approaches,"Fiammetta Di Marco, Constantin Blöchl, Wolfgang Esser‐Skala et al. (n=9)",Fiammetta Di Marco; Constantin Blöchl; Wolfgang Esser‐Skala; Veronika Schäpertöns; Tao Zhang; Manfred Wuhrer; Koen Sandra; Therese Wohlschlager; Christian G. Huber,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-87twx,https://openalex.org/W4313299002
2022,Neutral-Coating Capillary Electrophoresis Coupled with High-Resolution Mass Spectrometry for Top-Down Identification of Hemoglobin Variants,"Ruben Yiqi Luo, Carolyn V Wong, James Qiangwei Xia et al. (n=6)",Ruben Yiqi Luo; Carolyn V Wong; James Qiangwei Xia; Bertil Glader; Run‐Zhang Shi; James L. Zehnder,Clinical Chemistry,https://doi.org/10.1093/clinchem/hvac171,https://openalex.org/W4307582436
2022,Discovery top-down proteomics in symbiotic soybean root nodules,"Mowei Zhou, James Fulcher, Kevin Zemaitis et al. (n=11)",Mowei Zhou; James Fulcher; Kevin Zemaitis; David J. Degnan; Yen‐Chen Liao; Marija Veličković; Dušan Veličković; Lisa Bramer; William Kew; Gary Stacey; Ljiljana Paša‐Tolić,Frontiers in Analytical Science,https://doi.org/10.3389/frans.2022.1012707,https://openalex.org/W4298140939
2022,Développements méthodologiques en spectrométrie de masse pour l’analyse structurale de peptides naturels,Elodie Logerot,Elodie Logerot,HAL (Le Centre pour la Communication Scientifique Directe),,https://openalex.org/W4407864255
2022,Deep Phosphoproteome Landscape of Interhemispheric Functionality of Neuroanatomical Regions of the Human Brain,"Deeptarup Biswas, Neha Kumari, Mercedes Lachén‐Montes et al. (n=12)",Deeptarup Biswas; Neha Kumari; Mercedes Lachén‐Montes; Sampurna Dutta; Ishita Agrawal; Debabrata Samanta; Sanjyot Vinayak Shenoy; Ankit Halder; Joaquín Fernández‐Irigoyen; Advait Padhye; Enrique Santamaría; Sanjeeva Srivastava,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.2c00244,https://openalex.org/W4307838151
2022,Characterization of the Time-Domain Isotopic Beat Patterns of Monoclonal Antibodies in Fourier Transform Mass Spectrometry,"Konstantin O. Nagornov, Anton N. Kozhinov, Natalia Gasilova et al. (n=5)",Konstantin O. Nagornov; Anton N. Kozhinov; Natalia Gasilova; Laure Menin; Yury O. Tsybin,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.1c00336,https://openalex.org/W4281779904
2022,Sample preparation for structural mass spectrometry via polyacrylamide gel electrophoresis,"Ayako Takemori, Nobuaki Takemori",Ayako Takemori; Nobuaki Takemori,Methods in enzymology on CD-ROM/Methods in enzymology,https://doi.org/10.1016/bs.mie.2022.08.051,https://openalex.org/W4313301079
2022,Top-Down Proteomics by Capillary Zone Electrophoresis-Tandem Mass Spectrometry for Large-Scale Characterization of Proteoforms in Complex Samples,"Elijah N. McCool, Rachele A. Lubeckyj, Daoyang Chen et al. (n=4)",Elijah N. McCool; Rachele A. Lubeckyj; Daoyang Chen; Liangliang Sun,Methods in molecular biology,https://doi.org/10.1007/978-1-0716-2493-7_8,https://openalex.org/W4294920539
2022,Proteoform Identification and Quantification Using Intact Protein Database Search Engine ProteinGoggle,"Suideng Qin, Zhixin Tian",Suideng Qin; Zhixin Tian,Methods in molecular biology,https://doi.org/10.1007/978-1-0716-2325-1_10,https://openalex.org/W4285170230
2022,Study on a detection method of protein tyrosine sulfation modification in zebrafish.,"Tingting Zhang, Feng Liu",Tingting Zhang; Feng Liu,PubMed,https://doi.org/10.16288/j.yczz.22-018,https://openalex.org/W4214573534
2022,"5PSQ-138 Impact of high temperature, shaking and light on quality of the therapeutic peptide teduglutide (Revestive) evaluated by LC/MS/MS (Orbitrap) peptide mapping analysis and stress","R Pérez-Robles, N Navas, S Clemente-Bautista et al. (n=7)",R Pérez-Robles; N Navas; S Clemente-Bautista; I Jiménez-Lozano; MJ Cabañas-Poy; J Cabeza; A Salmerón-García,Section 5: Patient safety and quality assurance,https://doi.org/10.1136/ejhpharm-2022-eahp.339,https://openalex.org/W4293230138
2023,Technological developments in mass spectrometry towards molecular structural elucidation of macromolecular assemblies,Anjusha Mathew,Anjusha Mathew,,https://doi.org/10.26481/dis.20231017am,https://openalex.org/W4386887327
2023,Reviewer #1 (Public Review): Multiomics analyses reveal dynamic bioenergetic pathways and functional remodeling of the heart during intermittent fasting,,,,https://doi.org/10.7554/elife.89214.2.sa1,https://openalex.org/W4387129228
2023,eLife assessment: Multiomics analyses reveal dynamic bioenergetic pathways and functional remodeling of the heart during intermittent fasting,Tamer Sallam,Tamer Sallam,,https://doi.org/10.7554/elife.89214.2.sa0,https://openalex.org/W4387129145
2023,Reviewer #2 (Public Review): Multiomics analyses reveal dynamic bioenergetic pathways and functional remodeling of the heart during intermittent fasting,,,,https://doi.org/10.7554/elife.89214.2.sa2,https://openalex.org/W4387129229
2023,Native Capillary Electrophoresis-Mass Spectrometry for Protein analysis: Current Progress and Perspectives,"Ann‐Katrin Schwenzer, Lena Kruse, Kevin Jooß et al. (n=4)",Ann‐Katrin Schwenzer; Lena Kruse; Kevin Jooß; Christian Neusüß,,https://doi.org/10.22541/au.167872031.13574357/v1,https://openalex.org/W4324045671
2023,Orbitrap-Based Mass and Charge Analysis of Single Molecules,"Evolène Deslignière, Amber D. Rolland, Eduard H.T.M. Ebberink et al. (n=5)",Evolène Deslignière; Amber D. Rolland; Eduard H.T.M. Ebberink; Victor Yin; Albert J. R. Heck,Accounts of Chemical Research,https://doi.org/10.1021/acs.accounts.3c00079,https://openalex.org/W4379508267
2023,Revealing charge heterogeneity of stressed trastuzumab at the subunit level,"Baubek Spanov, Bas Baartmans, Oladapo Olaleye et al. (n=8)",Baubek Spanov; Bas Baartmans; Oladapo Olaleye; Simone Nicolardi; Natalia Govorukhina; Manfred Wuhrer; Nico C. van de Merbel; Rainer Bischoff,Analytical and Bioanalytical Chemistry,https://doi.org/10.1007/s00216-023-04547-4,https://openalex.org/W4317877593
2023,Robust High-Throughput Proteomics Identification and Deamidation Quantitation of Extinct Species up to Pleistocene with Ultrahigh-Resolution MALDI-FTICR Mass Spectrometry,"Fabrice Bray, Isabelle Fabrizi, Stéphanie Flament et al. (n=7)",Fabrice Bray; Isabelle Fabrizi; Stéphanie Flament; Jean‐luc Locht; Pierre Antoine; Patrick Auguste; Christian Rolando,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.2c03301,https://openalex.org/W4367668950
2023,Comprehensive Characterization of Endogenous Phospholamban Proteoforms Enabled by Photocleavable Surfactant and Top-down Proteomics,"Holden T. Rogers, David S. Roberts, Eli J. Larson et al. (n=8)",Holden T. Rogers; David S. Roberts; Eli J. Larson; Jake A. Melby; Kalina J. Rossler; Austin V. Carr; Kyle A. Brown; Ying Ge,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.3c01618,https://openalex.org/W4386027012
2023,Combining Surface-Induced Dissociation and Charge Detection Mass Spectrometry to Reveal the Native Topology of Heterogeneous Protein Complexes,"Chen Du, Sean P. Cleary, Marius M. Kostelic et al. (n=6)",Chen Du; Sean P. Cleary; Marius M. Kostelic; Benjamin J. Jones; Jared O. Kafader; Vicki H. Wysocki,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.3c02185,https://openalex.org/W4386470432
2023,Improved Label-Free Quantification of Intact Proteoforms Using Field Asymmetric Ion Mobility Spectrometry,"Jake Kline, Michael W. Belford, Jingjing Huang et al. (n=13)",Jake Kline; Michael W. Belford; Jingjing Huang; Joseph B. Greer; David Bergen; Ryan T. Fellers; Sylvester M. Greer; David M. Horn; Vlad Zabrouskov; Romain Huguet; Cornelia Boeser; Kenneth R. Durbin; Luca Fornelli,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.3c01534,https://openalex.org/W4378746409
2023,Comprehensive Characterization of Endogenous Phospholamban Proteoforms Enabled by Photocleavable Surfactant and Top-down Proteomics,"Holden T. Rogers, David S. Roberts, Eli J. Larson et al. (n=8)",Holden T. Rogers; David S. Roberts; Eli J. Larson; Jake A. Melby; Kalina J. Rossler; Austin V. Carr; Kyle A. Brown; Ying Ge,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2023.04.12.536120,https://openalex.org/W4365452456
2023,Low-invasive sampling method for taxonomic for the identification of archaeological and paleontological bones by proteomics of their collagens,"Isabelle Fabrizi, Stéphanie Flament, Claire Delhon et al. (n=9)",Isabelle Fabrizi; Stéphanie Flament; Claire Delhon; Lionel Gourichon; Manon Vuillien; Tarek Oueslati; Patrick Auguste; Christian Rolando; Fabrice Bray,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2023.10.18.562897,https://openalex.org/W4387806513
2023,Protein Coronas on Functionalized Nanoparticles Enable Quantitative and Precise Large-Scale Deep Plasma Proteomics,"Ting Huang, Jian Wang, Alexey Stukalov et al. (n=22)",Ting Huang; Jian Wang; Alexey Stukalov; Margaret K. R. Donovan; Shadi Ferdosi; Lucy Williamson; Seth Just; Gabriel Castro; Lee S. Cantrell; Eltaher M. Elgierari; Ryan W. Benz; Yingxiang Huang; Khatereh Motamedchaboki; Amirmansoor Hakimi; Tabiwang N. Arrey; Eugen Damoc; Simion Kreimer; Omid C. Farokhzad; Serafim Batzoglou; Asim Siddiqui; Jennifer E. Van Eyk; Daniel Hornburg,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2023.08.28.555225,https://openalex.org/W4386293215
2023,193 nm ultraviolet photodissociation for the characterization of singly charged proteoforms generated by MALDI,"Kevin Zemaitis, Mowei Zhou, William Kew et al. (n=4)",Kevin Zemaitis; Mowei Zhou; William Kew; Ljiljana Paša‐Tolić,ChemRxiv,https://doi.org/10.26434/chemrxiv-2022-rctz4-v2,https://openalex.org/W4313648067
2023,Orbitrap mass spectrometry and high-field asymmetric waveform ion mobility spectrometry (FAIMS) enable the in-depth analysis of human serum proteoforms,"Jake Kline, Michael W. Belford, Cornelia Boeser et al. (n=12)",Jake Kline; Michael W. Belford; Cornelia Boeser; Romain Huguet; Ryan T. Fellers; Joseph A. Greer; Sylvester M. Greer; David M. Horn; Kenneth R. Durbin; Jean‐Jacques Dunyach; Nagib Ahsan; Luca Fornelli,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-9nv85,https://openalex.org/W4321373965
2023,Improved label-free quantification of intact proteoforms using field asymmetric ion mobility spectrometry,"Jake Kline, Michael W. Belford, Jingjing Huang et al. (n=13)",Jake Kline; Michael W. Belford; Jingjing Huang; Joseph B. Greer; David Bergen; Ryan T. Fellers; Sylvester M. Greer; David M. Horn; Vlad Zabrouskov; Romain Huguet; Cornelia Boeser; Kenneth R. Durbin; Luca Fornelli,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-2gkr3,https://openalex.org/W4362625304
2023,Monitoring mAb proteoforms in mouse plasma using an automated immunocapture combined with top-down and middle-down mass spectrometry,"Jonathan Dhenin, Valérie Lafont, Mathieu Dupré et al. (n=6)",Jonathan Dhenin; Valérie Lafont; Mathieu Dupré; Alain Krick; Christine Mauriac; Julia Chamot‐Rooke,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-3wsw3,https://openalex.org/W4327729865
2023,Combining Surface-Induced Dissociation and Charge Detection Mass Spectrometry to Reveal the Native Topology of Heterogeneous Protein Complexes,"Chen Du, Sean P. Cleary, Marius M. Kostelic et al. (n=6)",Chen Du; Sean P. Cleary; Marius M. Kostelic; B.E. Jones; Jared O. Kafader; Vicki H. Wysocki,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-hjr08,https://openalex.org/W4377239059
2023,A multiparameter optimization in middle‐down analysis of monoclonal antibodies by LC–MS/MS,"Jonathan Dhenin, Mathieu Dupré, Karen Druart et al. (n=6)",Jonathan Dhenin; Mathieu Dupré; Karen Druart; Alain Krick; Christine Mauriac; Julia Chamot‐Rooke,Journal of Mass Spectrometry,https://doi.org/10.1002/jms.4909,https://openalex.org/W4319788969
2023,Cation exchange chromatography on a monodisperse 3 µm particle enables extensive analytical similarity assessment of biosimilars,"Florian Füssl, Silvia Millán‐Martín, Jonathan Bones et al. (n=4)",Florian Füssl; Silvia Millán‐Martín; Jonathan Bones; Sara Carillo,Journal of Pharmaceutical and Biomedical Analysis,https://doi.org/10.1016/j.jpba.2023.115534,https://openalex.org/W4380991383
2023,"Comparing Top-Down Proteoform Identification: Deconvolution, PrSM Overlap, and PTM Detection","David L. Tabb, Kyowon Jeong, Karen Druart et al. (n=15)",David L. Tabb; Kyowon Jeong; Karen Druart; Megan S. Gant; Kyle A. Brown; Carrie Nicora; Mowei Zhou; Sneha Couvillion; Ernesto Nakayasu; Janet E. Williams; Haley K. Peterson; Michelle K. McGuire; Mark A. McGuire; Thomas Metz; Julia Chamot‐Rooke,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.2c00673,https://openalex.org/W4378469362
2023,Orbitrap Mass Spectrometry and High-Field Asymmetric Waveform Ion Mobility Spectrometry (FAIMS) Enable the in-Depth Analysis of Human Serum Proteoforms,"Jake Kline, Michael W. Belford, Cornelia Boeser et al. (n=12)",Jake Kline; Michael W. Belford; Cornelia Boeser; Romain Huguet; Ryan T. Fellers; Joseph B. Greer; Sylvester M. Greer; David M. Horn; Kenneth R. Durbin; Jean‐Jacques Dunyach; Nagib Ahsan; Luca Fornelli,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.3c00488,https://openalex.org/W4387160423
2023,Beyond the identifiable proteome: Delving into the proteomics of polymyxin-resistant and non-resistant Acinetobacter baumannii from Brazilian hospitals,"Amanda Dal Lin, Juliana de Saldanha da Gama Fischer, Marlon Dias Mariano Santos et al. (n=13)",Amanda Dal Lin; Juliana de Saldanha da Gama Fischer; Marlon Dias Mariano Santos; Amanda C. Camillo-Andrade; Louise Ulrich Kurt; T.A.C.B. Souza; Ana Beatriz Lyrio Lajas; Bernardina Rivera; Magdalena Portela; Rosario Durán; Marcelo Távora Mira; Marcelo Pillonetto; Paulo C. Carvalho,Journal of Proteomics,https://doi.org/10.1016/j.jprot.2023.105012,https://openalex.org/W4386989168
2023,Characterization of Molecular Tweezer Binding on α-Synuclein with Native Top-Down Mass Spectrometry and Ion Mobility-Mass Spectrometry Reveals a Mechanism for Aggregation Inhibition,"Carter Lantz, Jaybree Lopez, Andrew K. Goring et al. (n=11)",Carter Lantz; Jaybree Lopez; Andrew K. Goring; Muhammad A. Zenaidee; Karl Biggs; Julian P. Whitelegge; Rachel R. Ogorzalek Loo; Frank‐Gerrit Klärner; Thomas Schräder; Gal Bitan; Joseph A. Loo,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.3c00281,https://openalex.org/W4388498619
2023,A Research Journey: Over a Decade of Denaturing and Native-MS Analyses of Hydrophobic and Membrane Proteins in Amgen Therapeutic Discovery,Iain D. G. Campuzano,Iain D. G. Campuzano,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.3c00175,https://openalex.org/W4386241685
2023,193 nm Ultraviolet Photodissociation for the Characterization of Singly Charged Proteoforms Generated by MALDI,"Kevin Zemaitis, Mowei Zhou, William Kew et al. (n=4)",Kevin Zemaitis; Mowei Zhou; William Kew; Ljiljana Paša‐Tolić,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.2c00302,https://openalex.org/W4313829886
2023,Glycoproteomics of a Single Protein: Revealing Tens of Thousands of Myozyme Glycoforms by Hybrid HPLC-MS Approaches,"Fiammetta Di Marco, Constantin Blöchl, Wolfgang Esser‐Skala et al. (n=9)",Fiammetta Di Marco; Constantin Blöchl; Wolfgang Esser‐Skala; Veronika Schäpertöns; Tao Zhang; Manfred Wuhrer; Koen Sandra; Therese Wohlschlager; Christian G. Huber,Molecular & Cellular Proteomics,https://doi.org/10.1016/j.mcpro.2023.100622,https://openalex.org/W4384937777
2023,Abstract A016: Expanded RAS proteoform landscape in malignant cell lines revealed by top-down mass spectrometry,"Caroline J. DeHart, Robert A. D’Ippolito, Kanika Sharma et al. (n=15)",Caroline J. DeHart; Robert A. D’Ippolito; Kanika Sharma; Nicole Fer; Brian D. Smith; Mackenzie Meyer; Scott Eury; Abigail Neish; Katie Powell; Vanessa Wall; William Burgan; Dominic Esposito; Anna Maciąg; Frank McCormick; Dwight V. Nissley,Molecular Cancer Research,https://doi.org/10.1158/1557-3125.ras23-a016,https://openalex.org/W4367602744
2023,Deep coverage and quantification of the bone proteome provides enhanced opportunities for new discoveries in skeletal biology and disease,"Jacob Rose, Charles A. Schurman, Christina D. King et al. (n=9)",Jacob Rose; Charles A. Schurman; Christina D. King; Joanna Bons; Sandip Kumar Patel; Jordan B. Burton; Amy O’Broin; Tamara Alliston; Birgit Schilling,PLoS ONE,https://doi.org/10.1371/journal.pone.0292268,https://openalex.org/W4387475829
2023,Benefits of FAIMS to Improve the Proteome Coverage of Deteriorated and/or Cross-Linked TMT 10-Plex FFPE Tissue and Plasma-Derived Exosomes Samples,"Ana Montero‐Calle, María Garranzo‐Asensio, Raquel Rejas‐González et al. (n=7)",Ana Montero‐Calle; María Garranzo‐Asensio; Raquel Rejas‐González; Jaime Feliú; Marta Mendiola; Alberto Peláez‐García; Rodrigo Barderas,Proteomes,https://doi.org/10.3390/proteomes11040035,https://openalex.org/W4387907790
2023,Capillary electrophoresis‐mass spectrometry for protein analyses under native conditions: Current progress and perspectives,"Ann‐Katrin Schwenzer, Lena Kruse, Kevin Jooß et al. (n=4)",Ann‐Katrin Schwenzer; Lena Kruse; Kevin Jooß; Christian Neusüß,PROTEOMICS,https://doi.org/10.1002/pmic.202300135,https://openalex.org/W4380536816
2023,Identification of proteoforms by top‐down proteomics using two‐dimensional low/low pH reversed‐phase liquid chromatography‐mass spectrometry,"Philipp T. Kaulich, Liam Cassidy, Andreas Tholey",Philipp T. Kaulich; Liam Cassidy; Andreas Tholey,PROTEOMICS,https://doi.org/10.1002/pmic.202200542,https://openalex.org/W4321598488
2023,Monitoring mAb proteoforms in mouse plasma using an automated immunocapture combined with top‐down and middle‐down mass spectrometry,"Jonathan Dhenin, Valérie Lafont, Mathieu Dupré et al. (n=6)",Jonathan Dhenin; Valérie Lafont; Mathieu Dupré; Alain Krick; Christine Mauriac; Julia Chamot‐Rooke,PROTEOMICS,https://doi.org/10.1002/pmic.202300069,https://openalex.org/W4385063963
