year,title,authors_short,all_authors,journal,doi,openalex_id
2024,Lactobacillus murinus alleviated lung inflammation induced by PAHs in mice,"Yuqi Zhu, Xuna Tao, Tongtong Yan et al. (n=8)",Yuqi Zhu; Xuna Tao; Tongtong Yan; Shuyuan Cao; Ping Jiang; Zhan Zhang; Lei Li; Qian Wu,Ecotoxicology and Environmental Safety,https://doi.org/10.1016/j.ecoenv.2024.116662,https://openalex.org/W4400105625
2024,Network analysis of microbiome and metabolome to explore the mechanism of raw rhubarb in the protection against ischemic stroke via microbiota-gut-brain axis,"Minghua Xian, Zuqing Ma, Sikai Zhan et al. (n=12)",Minghua Xian; Zuqing Ma; Sikai Zhan; Lin Shen; Ting Li; Huiting Lin; Mingmin Huang; Jiale Cai; Tao Hu; Jiaying Liang; Shengwang Liang; Shumei Wang,Fitoterapia,https://doi.org/10.1016/j.fitote.2024.105969,https://openalex.org/W4394977645
2024,Effect of ellagitannin metabolites ellagic acid and urolithins A-D on the non-enzymatic glycation of human serum albumin and inhibiting mechanisms,"Chunyan Peng, Wenna Zhou, Xing Xie et al. (n=8)",Chunyan Peng; Wenna Zhou; Xing Xie; Feiyan Lu; Linju Xu; Qing‐Hui Wen; Zongcai Tu; Lu Zhang,Food Science and Human Wellness,https://doi.org/10.26599/fshw.2024.9250107,https://openalex.org/W4399353948
2024,Editorial: Preventive potential of antioxidants in age-related diseases,"Bee Ling Tan, Nattaya Konsue, Lunawati L. Bennett et al. (n=4)",Bee Ling Tan; Nattaya Konsue; Lunawati L. Bennett; Ayman El-Meghawry El-Kenawy,Frontiers in Pharmacology,https://doi.org/10.3389/fphar.2024.1515004,https://openalex.org/W4404162061
2024,Polysaccharides from bile Arisaema exert an antipyretic effect on yeast-induced fever rats through regulating gut microbiota and metabolic profiling,"Fazhi Su, Chen-Xi Bai, Wensen Zhang et al. (n=9)",Fazhi Su; Chen-Xi Bai; Wensen Zhang; Yuan-Yuan Zhang; Meng Liu; Yanping Sun; Bing‐You Yang; Haixue Kuang; Qiu-Hong Wang,International Journal of Biological Macromolecules,https://doi.org/10.1016/j.ijbiomac.2024.134823,https://openalex.org/W4401753551
2024,Mono-n-butyl Phthalate Affects To The Development Of Atopic Dermatitis In Children Via Alteration Of Linoleic Acid Metabolism: ECHO-COCOA Study,"Mi‐Jin Kang, Hyun Ju Yoo, Hosub Im et al. (n=15)",Mi‐Jin Kang; Hyun Ju Yoo; Hosub Im; Selim Oh; Yong Joo Park; Hoon Je Seong; Jeonghun Yeom; Song‐I Yang; Hyo‐Bin Kim; Kangmo Ahn; Kyung Won Kim; Youn Ho Shin; Dong In Suh; So Yeon Lee; Soo‐Jong Hong,Journal of Allergy and Clinical Immunology,https://doi.org/10.1016/j.jaci.2023.11.075,https://openalex.org/W4391533650
2024,"Tumor microbiota, consensus molecular subtype and survival in colon adenocarcinoma.","Nuria Rodríguez Salas, Lucía Trilla‐Fuertes, Angelo Gámez‐Pozo et al. (n=12)",Nuria Rodríguez Salas; Lucía Trilla‐Fuertes; Angelo Gámez‐Pozo; Pedro Lalanda-Delgado; Daniel Matamala-Luengo; Rocío López Vacas; Antje Dittmann; Ana Custodio; Ismael Ghanem; Daniel Martínez-Pérez; Juan Ángel Fresno Vara; Jaime Feliú,Journal of Clinical Oncology,https://doi.org/10.1200/jco.2024.42.16_suppl.3607,https://openalex.org/W4399879924
2024,Establishing a biomonitoring baseline by characterizing the hair metabolome across age and sex using high-resolution mass spectrometry,"Chih‐Wei Chang, Chih‐Hsing Wu, Ru-Hsueh Wang et al. (n=5)",Chih‐Wei Chang; Chih‐Hsing Wu; Ru-Hsueh Wang; Yu‐Tai Lo; Pao‐Chi Liao,Journal of Environmental Exposure Assessment,https://doi.org/10.20517/jeea.2024.17,https://openalex.org/W4401646097
2024,"The total alkaloids of Berberidis Cortex alleviate type 2 diabetes mellitus by regulating gut microbiota, inflammation and liver gluconeogenesis","Yiwen Tao, Yujiao Zeng, Rui Zeng et al. (n=8)",Yiwen Tao; Yujiao Zeng; Rui Zeng; Xiaoling Gou; Xianhua Zhou; Jing Zhang; Tsedien Nhamdriel; Gang Fan,Journal of Ethnopharmacology,https://doi.org/10.1016/j.jep.2024.118957,https://openalex.org/W4403541196
2024,Protective effects and mechanisms of extracts of Gleditsia sinensis Lam. Thorn on DSS-induced colitis in mice,"Xiaoming Liu, Yujie Chen, Yong Liu et al. (n=9)",Xiaoming Liu; Yujie Chen; Yong Liu; Yang Hu; Keke Wang; Lixin Huang; Xiquan Ke; Lei Peng; Zhiguo Guo,Journal of Ethnopharmacology,https://doi.org/10.1016/j.jep.2024.119244,https://openalex.org/W4405695670
2024,Exploring the gut microbiota mediated biotransformation of Senecio scandens Buch.-Ham.: Insights from metabolite spectrum with UHPLC-Q-Orbitrap HRMS and bioinformatics analysis of gut microbiota metabolites,"Jiayue Wang, Feixu Qin, Hongjin Wang et al. (n=6)",Jiayue Wang; Feixu Qin; Hongjin Wang; Lu Wang; Caihong Li; Lixin Sun,Journal of Pharmaceutical and Biomedical Analysis,https://doi.org/10.1016/j.jpba.2024.116241,https://openalex.org/W4398200839
2024,A new strategy for pharmacodynamic substance screening and research on gut microbiota pathway mechanisms based on UPLC-Q-orbitrap-MS and 16S rRNA,"Zhiying Yu, Tong Li, Jie Yang et al. (n=10)",Zhiying Yu; Tong Li; Jie Yang; Jianghua He; Weijiang Zhang; Siyuan Li; Yunpeng Qi; Yihui Yin; Ling Dong; Wenjuan Xu,Journal of Traditional Chinese Medical Sciences,https://doi.org/10.1016/j.jtcms.2024.11.008,https://openalex.org/W4404876843
2024,ASLO 2024 Award Winners,"Brittany M. Schieler, Fenina Buttler, Nyazia Sajdah‐Bey",Brittany M. Schieler; Fenina Buttler; Nyazia Sajdah‐Bey,Limnology and Oceanography Bulletin,https://doi.org/10.1002/lob.10654,https://openalex.org/W4400929470
2024,Global growth phase response of the gut bacterium Phocaeicola vulgatus (phylum Bacteroidota),"Sören-Tobias Vital, Urte Clausen, Jessika Füssel et al. (n=10)",Sören-Tobias Vital; Urte Clausen; Jessika Füssel; Meina Neumann‐Schaal; Pia Lambertus; Martina Gehler; Sabine Scheve; Lars Wöhlbrand; Thorsten Dittmar; Ralf Rabus,Microbial Physiology,https://doi.org/10.1159/000538914,https://openalex.org/W4394854055
2024,The astounding exhaustiveness and speed of the Astral mass analyzer for highly complex samples is a quantum leap in the functional analysis of microbiomes,"Thibaut Dumas, Roxana Martinez Pinna, Clément Lozano et al. (n=7)",Thibaut Dumas; Roxana Martinez Pinna; Clément Lozano; Sonja Radau; Olivier Pible; Lucia Grenga; Jean Armengaud,Microbiome,https://doi.org/10.1186/s40168-024-01766-4,https://openalex.org/W4392556075
2024,Ultrafast metaproteomics for quantitative assessment of strain isolates and microbiomes,"Elizaveta M. Kazakova, Mark V. Ivanov, Tomiris Kusainova et al. (n=12)",Elizaveta M. Kazakova; Mark V. Ivanov; Tomiris Kusainova; Julia A. Bubis; В. Н. Поливцева; Kirill Petrikov; Vladimir Gorshkov; Frank Kjeldsen; Mikhail V. Gorshkov; Yanina Delegan; Inna P. Solyanikova; Irina A. Tarasova,Microchemical Journal,https://doi.org/10.1016/j.microc.2024.111823,https://openalex.org/W4403150676
2024,Universal microbial reworking of dissolved organic matter along environmental gradients,"Erika C. Freeman, Erik J. S. Emilson, Thorsten Dittmar et al. (n=9)",Erika C. Freeman; Erik J. S. Emilson; Thorsten Dittmar; Lucas P. P. Braga; Caroline E. Emilson; Tobias Goldhammer; Christine Martineau; Gabriel Singer; Andrew J. Tanentzap,Nature Communications,https://doi.org/10.1038/s41467-023-44431-4,https://openalex.org/W4390511984
2024,"Ultrahigh-resolution mass spectrometry data associated with the manuscript “A functional microbiome catalog crowdsourced from North American rivers""","Robert Danczak, Mikayla Borton, Kelly Wrighton et al. (n=6)",Robert Danczak; Mikayla Borton; Kelly Wrighton; Amy Goldman; Beck Powers-McCormack; James Stegen,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),https://doi.org/10.15485/2439202,https://openalex.org/W4403163381
2024,The Chinese herbal prescription Kang-Gong-Yan alleviates cervicitis by modulating metabolites and gut microbiota,"Yanni Zhao, Minyan Yuan, Xiaodong Sun et al. (n=9)",Yanni Zhao; Minyan Yuan; Xiaodong Sun; Pengjiao Wang; Xiaoxia Meng; Shuo Zhang; Wei Luo; Min Zhang; Xiuli Gao,Pharmaceutical Biology,https://doi.org/10.1080/13880209.2024.2318791,https://openalex.org/W4396778213
2024,Sishen Pill &amp; Tongxieyaofang ameliorated ulcerative colitis through the activation of HIF-1α acetylation by gut microbiota-derived propionate and butyrate,"Haifan Liu, Dunfang Wang, Xue Feng et al. (n=12)",Haifan Liu; Dunfang Wang; Xue Feng; Li Liu; Bin Liu; Lin Zhu; Jingwei Sun; Xingbo Zuo; Siyuan Chen; Junying Xian; Caijuan Zhang; Weipeng Yang,Phytomedicine,https://doi.org/10.1016/j.phymed.2024.156264,https://openalex.org/W4404553733
2024,Chidan Tuihuang granule modulates gut microbiota to influence NOD1/RIPK2 pathway in cholestatic liver injury recovery,"Yuan Chen, Qichao Hu, Wenwen Zhang et al. (n=11)",Yuan Chen; Qichao Hu; Wenwen Zhang; Qianqian Gong; Yan Jin; Zexin Wang; Zongyuan Zhou; Xiao Ma; Ye‐Yu Li; Xiaohua Lu; Thomas Efferth,Phytomedicine,https://doi.org/10.1016/j.phymed.2024.156164,https://openalex.org/W4403561466
2024,[Therapeutic effect and mechanism of Jingfang Granules on acute lung injury based on intestinal flora and fecal metabolomics].,"He Xiao, Xing-Xu Sun, Chenghong Sun et al. (n=6)",He Xiao; Xing-Xu Sun; Chenghong Sun; Enli Wang; Xian-Zhen Wang; Jingchun Yao,PubMed,https://doi.org/10.19540/j.cnki.cjcmm.20231213.401,https://openalex.org/W4399197261
2024,The environmental and health protection commitments of Jean‐François Muller: Academic and societal endeavor,"J. Gál, Pierre‐Charles Maria",J. Gál; Pierre‐Charles Maria,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.9938,https://openalex.org/W4404199684
2024,Denoising Search doubles the number of metabolite and exposome annotations in human plasma using an Orbitrap Astral mass spectrometer,"Oliver Fiehn, Fan‐Zhou Kong, Tong Shen et al. (n=6)",Oliver Fiehn; Fan‐Zhou Kong; Tong Shen; Yuanyue Li; Amer Bashar; Susan S. Bird,Research Square,https://doi.org/10.21203/rs.3.rs-4758843/v1,https://openalex.org/W4401006771
2024,The association between circulating short-chain fatty acids and blood pressure in Chinese elderly population,"JiaMou Zhou, Heqiao Zhang, Pengcheng Huo et al. (n=11)",JiaMou Zhou; Heqiao Zhang; Pengcheng Huo; Huiyan Shen; Qian Huang; Linsheng Yang; Annuo Liu; Guimei Chen; Fangbiao Tao; Kaiyong Liu; Dongmei Zhang,Scientific Reports,https://doi.org/10.1038/s41598-024-78463-7,https://openalex.org/W4404148452
2024,Ultrafast Metaproteomics for Quantitative Assessment of Strain Isolates and Microbiomes,"Elizaveta Kazakova, Mark V. Ivanov, Tomiris Kusainova et al. (n=12)",Elizaveta Kazakova; Mark V. Ivanov; Tomiris Kusainova; Julia A. Bubis; В. Н. Поливцева; Kirill Petrikov; Vladimir Gorshkov; Frank Kjeldsen; Mikhail V. Gorshkov; Yanina Delegan; Inna P. Solyanikova; Irina A. Tarasova,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.4895640,https://openalex.org/W4400673800
2024,Elucidating the Mechanism of Shuangxia Decoction and its Core Compound Rosmarinic Acid Counteract Sleep Deprivation Using Progressive Metabolomics Approaches and Gut Microbiota Analysis,"Chenning Zhang, Runhua Liu, Hao Wu et al. (n=11)",Chenning Zhang; Runhua Liu; Hao Wu; Jianmin Zhang; Yuwei Yang; Jiaqi Wang; Tianyi Li; Gengyuan Yu; Jin Guan; Linlin Fang; Yikun Sun,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.4946742,https://openalex.org/W4402633167
2024,Organic matter in geothermal springs and its association with the microbial community,"Zhipeng Yin, M. Zhang, Chuanyong Jing et al. (n=4)",Zhipeng Yin; M. Zhang; Chuanyong Jing; Cai Yong,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2024.176775,https://openalex.org/W4403213603
2024,"Degradation and detoxification of 6PPD-quinone in water by ultraviolet-activated peroxymonosulfate: Mechanisms, byproducts, and impact on sediment microbial community","Wenyan Yu, Shaoyu Tang, Jonathan W.C. Wong et al. (n=9)",Wenyan Yu; Shaoyu Tang; Jonathan W.C. Wong; Zhujun Luo; Zongrui Li; Phong K. Thai; Minghan Zhu; Hua Yin; Junfeng Niu,Water Research,https://doi.org/10.1016/j.watres.2024.122210,https://openalex.org/W4401284423
2024,Contact- and water-mediated interactions with an allelopathic macroalga drive distinct coral microbiome and metabolome,Chloé Pozas‐Schacre,Chloé Pozas‐Schacre,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.10512351,https://openalex.org/W4393578649
2024,Contact- and water-mediated interactions with an allelopathic macroalga drive distinct coral microbiome and metabolome,Chloé Pozas‐Schacre,Chloé Pozas‐Schacre,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.10512352,https://openalex.org/W4393413303
2024,RECETOX Exposome HR-[EI+]-MS library,Biomarker Analytical Laboratories,Biomarker Analytical Laboratories,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.4471216,https://openalex.org/W4394049595
2025,Global patterns of organic matter chemistry and biogeochemical cycling in wetland soils&amp;#160;,"Kien Yung Teo, Carsten Simon, Jaan Pärn et al. (n=7)",Kien Yung Teo; Carsten Simon; Jaan Pärn; Mikk Espenberg; Simon Andreas Schroeter; Gerd Gleixner; Ülo Mander,,https://doi.org/10.5194/egusphere-egu25-11282,https://openalex.org/W4408435000
2025,Network pharmacology‐based screening and pharmacokinetic evaluation of key active compounds in Jinhong tablets against chronic superficial gastritis,"Tingyu Zhang, Jian Q. Feng, Mengyu Qian et al. (n=13)",Tingyu Zhang; Jian Q. Feng; Mengyu Qian; Xia Gao; Xialin Chen; Ran Xiao; Hongyu Peng; Xiaoxue Fan; Xin Meng; Ming Yin; Zhenzhong Wang; Bo Zhang; Liang Cao,Advanced Chinese Medicine,https://doi.org/10.1002/acm4.35,https://openalex.org/W4413768624
2025,Impact of Diesel Exhaust Exposure on Plasma and Bronchial Alveolar Lavage Exposome in Human Participants,"Michael K. Yoon, Christopher F. Rider, A. K. Singh et al. (n=9)",Michael K. Yoon; Christopher F. Rider; A. K. Singh; Stefano Papazian; Bénilde Bonnefille; Jonathan W. Martin; Craig E. Wheelock; Min Hyung Ryu; Chris Carlsten,American Journal of Respiratory and Critical Care Medicine,https://doi.org/10.1164/ajrccm.2025.211.abstracts.a5105,https://openalex.org/W4410273930
2025,Couples in the deep: dissolved organic and microbial communities in the oxygenated hypolimnion of a deep freshwater lake,"Morimaru Kida, Ayuri Ohira, Yusuke Okazaki et al. (n=7)",Morimaru Kida; Ayuri Ohira; Yusuke Okazaki; Yasuhiko T. Yamaguchi; Akiko Goto; Kazuhide Hayakawa; Hiroshi Nishimura,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2025.09.23.678040,https://openalex.org/W4414523733
2025,Structural elucidation and optimization of an immunomodulatory acidic polysaccharide from Amomum tsao-ko: Activity evaluation and degradation-analysis-modification paradigm,"Junran Shao, Ting Li, Xin Wang et al. (n=9)",Junran Shao; Ting Li; Xin Wang; Ziming Wang; Lei Liu; Huanxiang Liu; Haibo Li; Xin‐Sheng Yao; Yang Yu,Carbohydrate Polymers,https://doi.org/10.1016/j.carbpol.2025.124271,https://openalex.org/W4413439992
2025,Jianwei Xiaoshi oral liquid attenuates high-calorie diet-induced dyspepsia in immature rats via regulating the pancreatic secretion pathway and maintaining the homeostasis of intestinal microbiota,"Yan Zhang, Xiaolu Wei, Shan Jiang et al. (n=15)",Yan Zhang; Xiaolu Wei; Shan Jiang; Wenya Gao; Kun Wang; Hongjie Wang; Huijun Wang; Nan Si; Yanyan Zhou; Keke Luo; Mengxiao Wang; Yuyang Liu; Lihua Chen; Lioudmila Ni; Haiyu Zhao,Chinese Medicine,https://doi.org/10.1186/s13020-024-01052-3,https://openalex.org/W4406065069
2025,Huang-Lian-Jie-Du decoction alleviates cognitive impairment in periodontitis rats through restoring microbiota-gut-brain axis and inhibiting neuroinflammation via TLR4/NF-κB pathway,"Mingqi Chen, Jie Li, Pan Ren et al. (n=10)",Mingqi Chen; Jie Li; Pan Ren; Sixiang Yang; Furong Zhong; Yue Zhu; Yiran Fan; Jinxin Chen; Manru Xu; Wenbin Wu,Chinese Medicine,https://doi.org/10.1186/s13020-025-01235-6,https://openalex.org/W4415464956
2025,Modulation of the human fecal metabolome – Effect of polyphenols depends on the BMI,"Julia Jensen‐Kroll, Tobias Demetrowitsch, Sabrina Sprotte et al. (n=10)",Julia Jensen‐Kroll; Tobias Demetrowitsch; Sabrina Sprotte; F Brix; Alexia Beckmann; Kristina Schlicht; Matthias Laudes; Mario Hasler; Charles M. A. P. Franz; Karin Schwarz,Current Research in Food Science,https://doi.org/10.1016/j.crfs.2025.101060,https://openalex.org/W4409852064
2025,Therapeutic effects of Total flavonoids of Epimedium Folium on sarcopenia via modulation of gut microbiota and bile acid metabolism,"Yujie Zhang, Zhe Pan, Jiewen Shi et al. (n=8)",Yujie Zhang; Zhe Pan; Jiewen Shi; Jingjing Zhang; Yongli Chai; Zhao Ye; Wei Liu; Weian Yuan,Experimental Gerontology,https://doi.org/10.1016/j.exger.2025.113001,https://openalex.org/W4417520312
2025,Supplementary file 1_Catalpol—a compound from Rehmannia glutinosa can improve hyperlipidemia by modulating gut microbiota and endogenous metabolic pathways.zip,"Xinfeng Pei (22597664), Weichao Dong (14292968), Yingying Yu (546494) et al. (n=6)",Xinfeng Pei (22597664); Weichao Dong (14292968); Yingying Yu (546494); Yinglei Wang (3844756); Shaoping Wang (8917481); Long Dai (7356110),Figshare,https://doi.org/10.3389/fmicb.2025.1689778.s001,https://openalex.org/W7111112240
2025,Data Sheet 1_Targeted metabolomics unravels the mechanism by phenylpropanoid-rich of the peel of Zea mays L. ameliorates metabolic disorders in diabetic mice through gut microbiota modulation.docx,"Xiaotian Cheng (21024224), Jinyan He (3044487), Yuru Yang (21024227) et al. (n=7)",Xiaotian Cheng (21024224); Jinyan He (3044487); Yuru Yang (21024227); Yaonan He (21024230); Guangtong Chen (3598664); Bai Ling (20637790); Andong Wang (4719963),Figshare,https://doi.org/10.3389/fphar.2025.1551713.s001,https://openalex.org/W7111258529
2025,"Soybean SproutPeptides Alleviate Obesity via PI3K-Aktand JAK-STAT Pathway Modulation, Gut Microbiota Regulation, and MetabolicReprogramming","Yi Wu (197719), Yilin Ling (21008241), Yuqi Yang (1608304) et al. (n=11)",Yi Wu (197719); Yilin Ling (21008241); Yuqi Yang (1608304); Haoxing Long (21008244); Linghao Kong (294430); Peiyang Song (10831792); Yujie Lu (2257369); Wanqiu Zhao (3985040); Wei Wang (17594); Jingrong Zhu (6528521); Nan Wang (21935),Figshare,https://doi.org/10.1021/acs.jafc.5c00695.s001,https://openalex.org/W7111231408
2025,Unveiling interindividual variability in gut microbiota-mediated curcumin metabolism,"Minna Luo, Siu Ling Wong, Xu Chen et al. (n=9)",Minna Luo; Siu Ling Wong; Xu Chen; Zhihao Zhou; Hengjun Du; Yanhui Han; Catherine C.Y. Chang; Shijun Liu; Hang Xiao,Food Bioscience,https://doi.org/10.1016/j.fbio.2025.105941,https://openalex.org/W4406560942
2025,In Vitro Influence of a Chemically Characterized Hippophae rhamnoides L. Fruit Extract on Healthy and Constipated Human Gut Microbiota Functionality and Aquaporin-3 Expression,"Lorenza Francesca De Lellis, Ángela Toledano-Marín, Miguel Navarro-Moreno et al. (n=17)",Lorenza Francesca De Lellis; Ángela Toledano-Marín; Miguel Navarro-Moreno; Elisabetta Caiazzo; G S Madonna; Adriana Delgado-Osorio; Daniele Giuseppe Buccato; Luana Izzo; Antonio Paolillo; Alessandro Di Minno; Hammad Ullah; Maria Vittoria Morone; Anna De Filippis; Massimiliano Galdiero; Armando Ialenti; José Ángel Rufián‐Henares; Maria Daglia,Foods,https://doi.org/10.3390/foods14213800,https://openalex.org/W4415989190
2025,Distinct vaginal microbiome and metabolome profiles in women with preterm delivery following cervical cerclage,"Jun Zhang, Li Li, Mengjun Zhang et al. (n=8)",Jun Zhang; Li Li; Mengjun Zhang; Jiaoning Fang; Zhimin Xu; Yijing Zheng; Zhi Lin; Mian Pan,Frontiers in Cellular and Infection Microbiology,https://doi.org/10.3389/fcimb.2025.1444028,https://openalex.org/W4407378927
2025,Catalpol—a compound from Rehmannia glutinosa can improve hyperlipidemia by modulating gut microbiota and endogenous metabolic pathways,"Xinfeng Pei, Weichao Dong, Yingying Yu et al. (n=6)",Xinfeng Pei; Weichao Dong; Yingying Yu; Yinglei Wang; Hong Wang; Long Dai,Frontiers in Microbiology,https://doi.org/10.3389/fmicb.2025.1689778,https://openalex.org/W4416100718
2025,Targeted metabolomics unravels the mechanism by phenylpropanoid-rich of the peel of Zea mays L. ameliorates metabolic disorders in diabetic mice through gut microbiota modulation,"Xiaotian Cheng, Jinyan He, Yuru Yang et al. (n=7)",Xiaotian Cheng; Jinyan He; Yuru Yang; Yingjie He; Guangtong Chen; Bai Ling; Andong Wang,Frontiers in Pharmacology,https://doi.org/10.3389/fphar.2025.1551713,https://openalex.org/W4409308685
2025,Analysis of volatile organic compounds in exhaled breath of blood cancer patients identifies products of lipid peroxidation as biomarkers for lymphoma detection,"Lotte C.A. Stiekema, Hsuan Chou, Amy Craster et al. (n=9)",Lotte C.A. Stiekema; Hsuan Chou; Amy Craster; Bela Wrench; Katiuscia Bianchi; Paolo Gallipoli; J. M. Davies; John G. Gribben; John C. Riches,HemaSphere,https://doi.org/10.1002/hem3.70168,https://openalex.org/W4412556195
2025,A MultiOmics approach for better understanding and comprehensive management of durum and soft wheat kernels quality and safety in the Italian Peninsula,"L. Lascala, M. Beccaccioli, S. Frasca et al. (n=7)",L. Lascala; M. Beccaccioli; S. Frasca; M. Kratter; V. Cecchetti; C. Manetti; M. Reverberi,IRIS Research product catalog (Sapienza University of Rome),,https://openalex.org/W7113212279
2025,"Soybean Sprout Peptides Alleviate Obesity via PI3K-Akt and JAK-STAT Pathway Modulation, Gut Microbiota Regulation, and Metabolic Reprogramming","Yi Wu, Yilin Ling, Yuqi Yang et al. (n=11)",Yi Wu; Yilin Ling; Yuqi Yang; Haoxing Long; Linghao Kong; Peiyang Song; Yujie Lu; Wanqiu Zhao; Wei Wang; Jingrong Zhu; Nan Wang,Journal of Agricultural and Food Chemistry,https://doi.org/10.1021/acs.jafc.5c00695,https://openalex.org/W4409235010
2025,Enclosure restoration regulates epiphytic microbial communities involved in carbon sequestration in a restored urban lake: A new insight from the stability of dissolved organic matter,"Siwen Hu, Dayong Zhao, Rujia He et al. (n=5)",Siwen Hu; Dayong Zhao; Rujia He; Xiaojian Sun; Jin Zeng,Journal of Cleaner Production,https://doi.org/10.1016/j.jclepro.2025.145295,https://openalex.org/W4408378092
2025,Effects of Modified Xuanbai Chengqi Decoction against secondary Streptococcus pneumoniae infection following influenza virus infection: A multi-omics analysis,"Jianshu Yang, Jun Shi, Wentao Xu et al. (n=7)",Jianshu Yang; Jun Shi; Wentao Xu; Jingwen Mu; Yichuan Chang; Xiuying Zhang; Xuefeng Wang,Journal of Ethnopharmacology,https://doi.org/10.1016/j.jep.2025.120458,https://openalex.org/W4413402981
2025,Comparative analysis of gastrointestinal metabolism of quinone chalcone C-glucoside and flavonol O-glycoside from safflower and their unique interactions with intestinal microbiota,"Huajuan Jiang, Yue Qiu, Xulong Huang et al. (n=8)",Huajuan Jiang; Yue Qiu; Xulong Huang; Bin Xian; Di Wang; Chaoxiang Ren; Tao Zhou; Jin Pei,Journal of Ethnopharmacology,https://doi.org/10.1016/j.jep.2025.121144,https://openalex.org/W7117882453
2025,"Therapeutic effects of raw rhubarb on gastrointestinal complications in ischemic stroke: An integrated analysis of gut microbiota, metabolomics, and network pharmacology","Zhi Bin Ye, Dongming Cao, Wenxing Ao et al. (n=6)",Zhi Bin Ye; Dongming Cao; Wenxing Ao; Ting Li; Minghua Xian; Shumei Wang,Journal of Holistic Integrative Pharmacy,https://doi.org/10.1016/j.jhip.2025.05.002,https://openalex.org/W4410880016
2025,"Multi-omics analysis reveals classic decoction alleviates ulcerative colitis by modulating tryptophan metabolism, gut microbiota homeostasis, and mitochondrial Bax/Bcl-2 pathways","Xujin Yang, Shen Peng, Ping Wang et al. (n=4)",Xujin Yang; Shen Peng; Ping Wang; Tao Yi,Journal of Pharmaceutical and Biomedical Analysis,https://doi.org/10.1016/j.jpba.2025.116972,https://openalex.org/W4410494639
2025,Synergistic adsorption and degradation of flumetsulam residue by agricultural waste-derived biochar: Performance and mechanism,"Jianji Zhao, Xiangyu Zhang, Xiaoqiang Wang et al. (n=6)",Jianji Zhao; Xiangyu Zhang; Xiaoqiang Wang; Deyi Ou; Kecheng Huang; Chenglan Liu,Journal of the Taiwan Institute of Chemical Engineers,https://doi.org/10.1016/j.jtice.2025.106581,https://openalex.org/W7114993547
2025,"Integrative mass spectrometry-driven multi-omics and single cell technologies in ankylosing spondylitis: insights into pathogenesis, biomarker discovery, and precision medicine","Yan Gao, Xinge Li, Fengting Luo et al. (n=5)",Yan Gao; Xinge Li; Fengting Luo; Ruibing Chen; Xiangyang Zhang,Journal of Translational Autoimmunity,https://doi.org/10.1016/j.jtauto.2025.100319,https://openalex.org/W4414517342
2025,Gut microbiota and serum metabolomics unveil the role of Phellinus ribis polysaccharides in improving Alzheimer's disease symptoms in senescence-accelerated mice,"Zhiyuan Zhang, Shuai Wang, Rong Rong et al. (n=9)",Zhiyuan Zhang; Shuai Wang; Rong Rong; Guoying Zhang; Zheng Li; Yuanyuan Li; Rongxiang Wang; Yuhong Liu; Kejian Li,Metabolic Brain Disease,https://doi.org/10.1007/s11011-025-01632-8,https://openalex.org/W4410898499
2025,Untargeted and semi-targeted metabolomics approach for profiling small intestinal and fecal metabolome using high-resolution mass spectrometry,"Alexandre Tronel, Morgane Roger-Margueritat, Caroline Plazy et al. (n=8)",Alexandre Tronel; Morgane Roger-Margueritat; Caroline Plazy; Valérie Cunin; Ipsita Mohanty; Pieter C. Dorrestein; Thomas Soranzo; Audrey Le Gouëllec,Metabolomics,https://doi.org/10.1007/s11306-025-02288-2,https://openalex.org/W4411438013
2025,Characterization and identification of chemical components in Chaihuang decoction based on UPLC- Orbitrap Exploris 120-MS and HS-GC-IMS techniques combined with multivariate statistical analyses,"Ningning Huo, Jielin Liu, Xinghua Zhao et al. (n=8)",Ningning Huo; Jielin Liu; Xinghua Zhao; Xue Han; Jian Li; Qianwen Xing; Xin He; Yandong LI,Microchemical Journal,https://doi.org/10.1016/j.microc.2025.116605,https://openalex.org/W7117414090
2025,Yacon ( <i>Smallanthus sonchifoliu</i> s) Root Increases Bowel Movement Frequency in Healthy Adults via Modulating Gut Microbiota and Intestinal Metabolites: A Pilot Study,"Pan Li, Wenrui Hu, Ziyi Fu et al. (n=8)",Pan Li; Wenrui Hu; Ziyi Fu; Xiao‐Cui Yu; Zhi‐Qin Li; Meng‐Fei Guo; Jun‐Wen Wu; He Zhu,Molecular Nutrition & Food Research,https://doi.org/10.1002/mnfr.70358,https://openalex.org/W7117317753
